ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,WIRPRS12,SEX,QRACE3,AGE8,XAGE8,PHIL5,PARTYID,INCOME12RNH,EDUC12R,BREAK12PRI,BRNAGAIN,DESCRIBS12R,ROMNCONSRV,SANTCONSRV,ISSREP12SC,MARRIED,QLTREP12,RELIGN10,SATROMN,SATSANT,SHAREREL,TEAPARTY,TIMEMD12,WORK,SEXWED,AGE,AGE3,AGE45,AGE60,AGE65,OVER45,OVER65,XAGE,XAGE3,XAGE45,XAGE60,XAGE65,PARTY,PHIL2R,PHIL3R,PHIL4R,INCOME3,INC50K,INC100K,EDUCCOLL,EDUCHS,BRNSHARE,BREAKFACT,BREAKIMP,REL5,SHAREREL2,TEAPARTY3,TEABRN,TIMEPRIFEWDAYS,TIMEPRIYEAR,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,WRKWOMEN,XQLTREP12,ATTEND,CHILD,GOVTPRO,HEALTHCARE12R,RECOVER,WALKERAPP,WINNOM12,ATTEND2,ATTREL,PARENTS,WALKERAPP2,WORKPARENT,WORKSEX,QTYPE,SIZEPLAC,SIZEPLC3,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
308912.0,Wisconsin,66.0,Call 2,Complete,Election day exit poll,1.35387694835663,Mitt Romney,Male,White,30-39,30-39,Very conservative,Something else,"$200,000 or more",Postgraduate study,One of several important factors,Yes,,,,Federal budget deficit,Yes,Can defeat Barack Obama,,Satisfied,Satisfied,,Strongly support,Earlier this year,,Married men,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Independent/Something else,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,A factor,Important,,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,No,White Born-again/Evangelical Christians,,,,Can defeat Barack Obama,,,,Romney,,,Romney,,,,,,,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,Midwest,Version 1,High Density Urban,Urban,Urban Core,Upscale,53222.0
308905.0,Wisconsin,66.0,Call 2,Complete,Election day exit poll,1.35387694835663,Mitt Romney,Male,White,45-49,45-49,Somewhat conservative,Republican,"$100,000-$199,999",High school or less,,Yes,I like my candidate but with reservations,Not conservative enough,About right,,,,Protestant,,,Somewhat,Strongly support,,Yes,,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Conservative,Somewhat conservative,Somewhat conservative,100 thousand or more,50k or more,100k or more,No college degree,High school graduate or less,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,All others,,A few times a year,Yes,Government should do more to promote traditional values,,Starting to recover,Strongly approve,,Occasionally,Protestant/Do not attend weekly,Men with children,Approve,All men,Working men,State questionnaire,"Cities over 500,000","Cities over 50,000",1.0,Midwest,Version 2,High Density Urban,Urban,Urban Core,Upscale,53222.0
308903.0,Wisconsin,39.0,Call 2,Complete,Election day exit poll,0.751406848430634,Mitt Romney,Male,White,60-64,60-64,Very conservative,Republican,"$50,000-$99,999",College graduate,The most important factor,Yes,,,,The economy,Yes,Can defeat Barack Obama,,Satisfied,Satisfied,,Strongly support,Before that,,Married men,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,A factor,Important,,,Support,Both Tea Party supporter and born-again,Earlier than that,Before January 1st,No,White Born-again/Evangelical Christians,,,,Can defeat Barack Obama,,,,Romney,,,Romney,,,,,,,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,53105.0
308896.0,Wisconsin,17.0,Call 2,Complete,Election day exit poll,1.13259792327881,Mitt Romney,Male,White,65 or over,65 or over,Very conservative,Republican,"$100,000-$199,999",Postgraduate study,One of several important factors,Yes,,,,The economy,Yes,Can defeat Barack Obama,,Satisfied,Dissatisfied,,Strongly support,Before that,,Married men,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,A factor,Important,,,Support,Both Tea Party supporter and born-again,Earlier than that,Before January 1st,No,White Born-again/Evangelical Christians,,,,Can defeat Barack Obama,,,,Romney,,,Romney,,,,,,,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale,53597.0
308892.0,Wisconsin,39.0,Call 2,Complete,Election day exit poll,0.998589396476746,Mitt Romney,Female,White,18-24,17-24,Moderate,Independent,"Under $30,000",Some college/assoc. degree,,No,I like my candidate but with reservations,About right,Not conservative enough,,,,Other christian,,,Somewhat,Neutral,,No,,18-29,18-29,18-44,18-29,18-24,18-44,18-64,17-29,17-29,17-44,17-29,17-24,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Not born again,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Neutral,Neither,,,Yes,All others,No,White Protestant non-evangelical,All others,,A few times a year,No,Government should not favor one set of values over another,,Staying the same,Strongly disapprove,,Occasionally,All others,Women without children,Disapprove,"Women, no kids",Non-working women,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,53105.0
308887.0,Wisconsin,39.0,Call 2,Complete,Election day exit poll,0.786974370479584,Mitt Romney,Female,White,65 or over,65 or over,Moderate,Independent,,College graduate,,Yes,I strongly favor my candidate,About right,Omit,,,,Catholic,,,Not much,Strongly support,,No,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,,,,College graduate,More than High school graduate,Born again/Think religious values of candidate did not matter a great deal,,,Catholic,Not much or not at all,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,No,All others,All others,,Once a week,No,Omit,,Getting worse,Strongly approve,,Weekly,Catholic/Attend weekly,Women without children,Approve,"Women, no kids",Non-working women,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 2,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,53105.0
308881.0,Wisconsin,17.0,Call 2,Complete,Election day exit poll,1.0960146188736,Mitt Romney,Female,,60-64,60-64,Somewhat conservative,Independent,"$50,000-$99,999",College graduate,A minor factor,No,,,,The economy,No,Can defeat Barack Obama,,Satisfied,Dissatisfied,,Strongly support,Before that,,Non married women,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,,A factor,Not important,,,Support,Tea Party supporter and not born-again,Earlier than that,Before January 1st,No,All others,,,,Can defeat Barack Obama,,,,Gingrich,,,Romney,,,,,,,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale,53597.0
308880.0,Wisconsin,108.0,Call 2,Complete,Election day exit poll,1.77204942703247,Mitt Romney,Female,White,65 or over,65 or over,Very conservative,Independent,"$50,000-$99,999",Some college/assoc. degree,The most important factor,Yes,,,,The economy,,Can defeat Barack Obama,,Satisfied,Satisfied,,Strongly support,In the last few days,,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,A factor,Important,,,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,No,White Born-again/Evangelical Christians,,,,Can defeat Barack Obama,,,,Romney,,,Romney,,,,,,,State questionnaire,Rural,Small Cities/Rural,4.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale,54940.0
308875.0,Wisconsin,17.0,Call 2,Complete,Election day exit poll,1.18620896339417,Mitt Romney,Female,White,65 or over,65 or over,Moderate,Republican,"$200,000 or more",Postgraduate study,Not a factor at all,No,,,,The economy,Yes,Has the right experience,,Satisfied,Dissatisfied,,Somewhat support,Earlier this year,,Married women,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,Not a factor,Not important,,,Support,Tea Party supporter and not born-again,Earlier than that,Since January 1st,No,All others,,,,Has the right experience,,,,Romney,,,Romney,,,,,,,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 1,Suburb,80s Suburbs,Urban Perimeter,Very upscale,53597.0
308872.0,Wisconsin,108.0,Call 2,Complete,Election day exit poll,1.77204942703247,Mitt Romney,Female,White,60-64,60-64,Moderate,Independent,"$30,000-$49,999",High school or less,One of several important factors,Yes,,,,The economy,Yes,Can defeat Barack Obama,,Satisfied,Dissatisfied,,Strongly support,Earlier this year,,Married women,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,A factor,Important,,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,Yes,White Born-again/Evangelical Christians,,,,Can defeat Barack Obama,,,,Romney,,,Romney,,,,,,,State questionnaire,Rural,Small Cities/Rural,4.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale,54940.0
308870.0,Wisconsin,17.0,Call 2,Complete,Election day exit poll,1.18620896339417,Mitt Romney,Female,White,65 or over,65 or over,Somewhat conservative,Republican,"Under $30,000",Some college/assoc. degree,,No,I strongly favor my candidate,About right,Too conservative,,,,Protestant,,,Not at all,Somewhat support,,No,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,More than High school graduate,Not born again,,,Protestant/Other Non-Catholic Christian,Not much or not at all,Support,Tea Party supporter and not born-again,,,Yes,All others,No,White Protestant non-evangelical,All others,,A few times a year,No,Government should not favor one set of values over another,,Getting worse,Strongly approve,,Occasionally,Protestant/Do not attend weekly,Women without children,Approve,"Women, no kids",Non-working women,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale,53597.0
308867.0,Wisconsin,39.0,Call 2,Complete,Election day exit poll,0.823348701000214,Mitt Romney,Male,White,45-49,45-49,Moderate,Democrat,"$50,000-$99,999",Some college/assoc. degree,Not a factor at all,No,,,,The economy,Yes,Has the right experience,,Satisfied,Dissatisfied,,Neutral,Earlier this year,,Married men,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Democrat,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,Not a factor,Not important,,,Neutral,Neither,Earlier than that,Since January 1st,No,All others,,,,Has the right experience,,,,Gingrich,,,Romney,,,,,,,State questionnaire,Suburbs,Suburbs,2.0,Midwest,Version 1,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,53105.0
308866.0,Wisconsin,108.0,Call 2,Complete,Election day exit poll,1.77204942703247,Mitt Romney,Female,White,65 or over,65 or over,Moderate,Independent,"$100,000-$199,999",Postgraduate study,A minor factor,No,,,,The economy,Yes,Has the right experience,,Satisfied,Dissatisfied,,Strongly oppose,In March,,Married women,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,A factor,Not important,,,Oppose,Neither,Earlier than that,Since January 1st,No,All others,,,,Has the right experience,,,,Romney,,,Romney,,,,,,,State questionnaire,Rural,Small Cities/Rural,4.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale,54940.0
308865.0,Wisconsin,17.0,Call 2,Complete,Election day exit poll,1.29978001117706,Mitt Romney,Female,White,40-44,40-44,Moderate,Republican,"$100,000-$199,999",College graduate,,No,I like my candidate but with reservations,Not conservative enough,Too conservative,,,,Catholic,,,Somewhat,Somewhat oppose,,Yes,,30-44,30-59,18-44,30-44,40-49,18-44,18-64,30-44,30-59,17-44,30-44,40-49,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Not born again,,,Catholic,A great deal or somewhat,Oppose,Neither,,,No,All others,No,All others,Working women,,Once a week,No,Government should do more to promote traditional values,,Staying the same,Somewhat approve,,Weekly,Catholic/Attend weekly,Women without children,Approve,"Women, no kids",Working women,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale,53597.0
308862.0,Wisconsin,108.0,Call 2,Complete,Election day exit poll,1.85395443439484,Mitt Romney,Male,White,30-39,30-39,Somewhat conservative,Republican,"$50,000-$99,999",Some college/assoc. degree,Not a factor at all,No,,,,The economy,,Can defeat Barack Obama,,Satisfied,Satisfied,,Neutral,In the last few days,,,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Republican,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,More than High school graduate,,Not a factor,Not important,,,Neutral,Neither,Last few days,Since January 1st,No,All others,,,,Can defeat Barack Obama,,,,Gingrich,,,Gingrich,,,,,,,State questionnaire,Rural,Small Cities/Rural,4.0,Midwest,Version 1,Extremely Low Density Rural,Rural,Rural,Downscale,54940.0
308860.0,Wisconsin,17.0,Call 2,Complete,Election day exit poll,1.18620896339417,Mitt Romney,Female,White,65 or over,65 or over,Moderate,Republican,"$100,000-$199,999",College graduate,,Yes,I strongly favor my candidate,About right,Too conservative,,,,Protestant,,,Not at all,Somewhat support,,No,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Born again/Think religious values of candidate did not matter a great deal,,,Protestant/Other Non-Catholic Christian,Not much or not at all,Support,Both Tea Party supporter and born-again,,,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,All others,,A few times a month,No,Government should do more to promote traditional values,,Staying the same,Somewhat approve,,Occasionally,Protestant/Do not attend weekly,Women without children,Approve,"Women, no kids",Non-working women,State questionnaire,Suburbs,Suburbs,3.0,Midwest,Version 2,Suburb,80s Suburbs,Urban Perimeter,Very upscale,53597.0
308857.0,Wisconsin,6.0,Call 2,Complete,Election day exit poll,1.00053918361664,Mitt Romney,Male,White,60-64,60-64,Somewhat conservative,Independent,"$50,000-$99,999",High school or less,,No,I strongly favor my candidate,About right,Not conservative enough,,,,Protestant,,,Not at all,Strongly support,,No,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,Not born again,,,Protestant/Other Non-Catholic Christian,Not much or not at all,Support,Tea Party supporter and not born-again,,,No,All others,No,White Protestant non-evangelical,All others,,A few times a month,No,Government should not favor one set of values over another,,Getting worse,Strongly approve,,Occasionally,Protestant/Do not attend weekly,Men without children,Approve,All men,Non-working men,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,Midwest,Version 2,Suburb,Urban,Urban Core,Very upscale,54915.0
308856.0,Wisconsin,6.0,Call 2,Complete,Election day exit poll,1.00053918361664,Mitt Romney,Male,White,60-64,60-64,Somewhat conservative,Independent,"$50,000-$99,999",High school or less,,No,I strongly favor my candidate,About right,Not conservative enough,,,,Protestant,,,Not at all,Strongly support,,No,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Independent/Something else,Conservative,Somewhat conservative,Somewhat conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,Not born again,,,Protestant/Other Non-Catholic Christian,Not much or not at all,Support,Tea Party supporter and not born-again,,,No,All others,No,White Protestant non-evangelical,All others,,A few times a month,No,Government should not favor one set of values over another,,Getting worse,Strongly approve,,Occasionally,Protestant/Do not attend weekly,Men without children,Approve,All men,Non-working men,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,Midwest,Version 2,Suburb,Urban,Urban Core,Very upscale,54915.0
308852.0,Wisconsin,6.0,Call 2,Complete,Election day exit poll,1.04789924621582,Mitt Romney,Female,White,65 or over,65 or over,Very liberal,Republican,"$30,000-$49,999",High school or less,Omit,Yes,,,,Federal budget deficit,Yes,Can defeat Barack Obama,,Satisfied,Satisfied,,Strongly support,Just today,,Married women,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Liberal,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,Omit,Omit,,,Support,Both Tea Party supporter and born-again,Last few days,Since January 1st,Yes,White Born-again/Evangelical Christians,,,,Can defeat Barack Obama,,,,Romney,,,Romney,,,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,Midwest,Version 1,Suburb,Urban,Urban Core,Very upscale,54915.0
308850.0,Wisconsin,6.0,Call 2,Complete,Election day exit poll,1.04789924621582,Mitt Romney,Female,White,60-64,60-64,Somewhat conservative,Republican,"Under $30,000",High school or less,One of several important factors,Yes,,,,The economy,,Can defeat Barack Obama,,Satisfied,Dissatisfied,,Somewhat support,In March,,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,No college degree,High school graduate or less,,A factor,Important,,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,Yes,White Born-again/Evangelical Christians,,,,Can defeat Barack Obama,,,,Romney,,,Romney,,,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,Midwest,Version 1,Suburb,Urban,Urban Core,Very upscale,54915.0
308848.0,Wisconsin,6.0,Call 2,Complete,Election day exit poll,1.00053918361664,Mitt Romney,Male,White,60-64,60-64,Somewhat conservative,Republican,,Some college/assoc. degree,,No,I like my candidate but with reservations,Not conservative enough,Not conservative enough,,,,Other,,,Somewhat,Somewhat support,,No,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Somewhat conservative,Somewhat conservative,,,,No college degree,More than High school graduate,Not born again,,,Something else,A great deal or somewhat,Support,Tea Party supporter and not born-again,,,,All others,No,All others,All others,,Once a week,No,Government should do more to promote traditional values,,Starting to recover,Somewhat approve,,Weekly,All others,Men without children,Approve,All men,Non-working men,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,Midwest,Version 2,Suburb,Urban,Urban Core,Very upscale,54915.0
308846.0,Wisconsin,6.0,Call 2,Complete,Election day exit poll,1.00053918361664,Mitt Romney,Male,White,65 or over,65 or over,Somewhat conservative,Republican,"$30,000-$49,999",Postgraduate study,Not a factor at all,No,,,,The economy,No,Can defeat Barack Obama,,Satisfied,Dissatisfied,,Somewhat oppose,Earlier this year,,Non married men,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,Less than 50 thousand,Less than 50k,Less than 100k,College graduate,More than High school graduate,,Not a factor,Not important,,,Oppose,Neither,Earlier than that,Since January 1st,No,All others,,,,Can defeat Barack Obama,,,,Romney,,,Romney,,,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,Midwest,Version 1,Suburb,Urban,Urban Core,Very upscale,54915.0
308844.0,Wisconsin,6.0,Call 2,Complete,Election day exit poll,1.09633374214172,Mitt Romney,Male,White,50-59,50-59,Very conservative,Republican,"$100,000-$199,999",Postgraduate study,,No,I strongly favor my candidate,Not conservative enough,About right,,,,Catholic,,,Not much,Strongly support,,Yes,,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,Not born again,,,Catholic,Not much or not at all,Support,Tea Party supporter and not born-again,,,No,All others,No,All others,All others,,A few times a year,No,Government should do more to promote traditional values,,Starting to recover,Strongly approve,,Occasionally,Catholic/Do not attend weekly,Men without children,Approve,All men,Working men,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,Midwest,Version 2,Suburb,Urban,Urban Core,Very upscale,54915.0
308832.0,Wisconsin,6.0,Call 2,Complete,Election day exit poll,1.04789924621582,Mitt Romney,Female,White,65 or over,65 or over,Somewhat liberal,Republican,,High school or less,One of several important factors,No,,,,Abortion,Yes,Has strong moral character,,Satisfied,Satisfied,,Neutral,Earlier this year,,Married women,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Moderate/Liberal,Moderate/Liberal,Liberal,,,,No college degree,High school graduate or less,,A factor,Important,,,Neutral,Neither,Earlier than that,Since January 1st,,All others,,,,Has strong moral character,,,,Santorum,,,Romney,,,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,Midwest,Version 1,Suburb,Urban,Urban Core,Very upscale,54915.0
308828.0,Wisconsin,6.0,Call 2,Complete,Election day exit poll,1.04789924621582,Mitt Romney,Female,White,60-64,60-64,Very conservative,Republican,"$50,000-$99,999",High school or less,,No,I strongly favor my candidate,About right,Too conservative,,,,Other christian,,,A great deal,Somewhat support,,No,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,No college degree,High school graduate or less,Not born again,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Tea Party supporter and not born-again,,,No,All others,No,White Protestant non-evangelical,All others,,Once a week,No,Government should do more to promote traditional values,,Staying the same,Strongly approve,,Weekly,All others,Women without children,Approve,"Women, no kids",Non-working women,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,Midwest,Version 2,Suburb,Urban,Urban Core,Very upscale,54915.0
308791.0,Wisconsin,6.0,Call 2,Complete,Election day exit poll,1.00053918361664,Mitt Romney,Male,White,60-64,60-64,Very conservative,Republican,"$50,000-$99,999",College graduate,,No,I strongly favor my candidate,About right,About right,,,,Protestant,,,Somewhat,Strongly support,,Yes,,45-65,60+,45+,60+,50-64,45+,18-64,45-65,60+,45+,60+,50-64,Republican,Conservative,Very conservative,Very conservative,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Not born again,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Tea Party supporter and not born-again,,,No,All others,No,White Protestant non-evangelical,All others,,Once a week,No,Government should do more to promote traditional values,,Staying the same,Strongly approve,,Weekly,Protestant/Attend weekly,Men without children,Approve,All men,Working men,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,Midwest,Version 2,Suburb,Urban,Urban Core,Very upscale,54915.0
308777.0,Wisconsin,6.0,Call 2,Complete,Election day exit poll,1.14822816848755,Mitt Romney,Female,White,50-59,50-59,Very conservative,Republican,,Some college/assoc. degree,A minor factor,Yes,,,,Abortion,Yes,Is a true conservative,,Dissatisfied,Satisfied,,Somewhat support,Earlier this year,,Married women,45-65,30-59,45+,45-59,50-64,45+,18-64,45-65,30-59,45+,45-59,50-64,Republican,Conservative,Very conservative,Very conservative,,,,No college degree,More than High school graduate,,A factor,Not important,,,Support,Both Tea Party supporter and born-again,Earlier than that,Since January 1st,,White Born-again/Evangelical Christians,,,,Is a true conservative,,,,Santorum,,,Romney,,,,,,,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,Midwest,Version 1,Suburb,Urban,Urban Core,Very upscale,54915.0
308758.0,Wisconsin,6.0,Call 2,Complete,Election day exit poll,1.04789924621582,Mitt Romney,Female,White,65 or over,65 or over,Somewhat conservative,Republican,,High school or less,,No,I like my candidate but with reservations,About right,Omit,,,,Catholic,,,Not much,Somewhat support,,No,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,,,,No college degree,High school graduate or less,Not born again,,,Catholic,Not much or not at all,Support,Tea Party supporter and not born-again,,,,All others,No,All others,All others,,Once a week,No,Government should do more to promote traditional values,,Staying the same,Strongly approve,,Weekly,Catholic/Attend weekly,Women without children,Approve,"Women, no kids",Non-working women,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,Midwest,Version 2,Suburb,Urban,Urban Core,Very upscale,54915.0
308750.0,Wisconsin,6.0,Call 2,Complete,Election day exit poll,1.04789924621582,Mitt Romney,Female,White,65 or over,65 or over,Somewhat conservative,Republican,,College graduate,,No,I like my candidate but with reservations,About right,Not conservative enough,,,,Protestant,,,Somewhat,Somewhat support,,No,,65+,60+,45+,60+,65+,45+,65+,65+,60+,45+,60+,65+,Republican,Conservative,Somewhat conservative,Somewhat conservative,,,,College graduate,More than High school graduate,Not born again,,,Protestant/Other Non-Catholic Christian,A great deal or somewhat,Support,Tea Party supporter and not born-again,,,No,All others,No,White Protestant non-evangelical,All others,,A few times a year,No,Government should do more to promote traditional values,,Getting worse,Strongly approve,,Occasionally,Protestant/Do not attend weekly,Women without children,Approve,"Women, no kids",Non-working women,State questionnaire,"Cities 50,000-500,000","Cities over 50,000",4.0,Midwest,Version 2,Suburb,Urban,Urban Core,Very upscale,54915.0
308485.0,Wisconsin,85.0,Call 1,Complete,Election day exit poll,0.84712016582489,Mitt Romney,Female,White,45-49,45-49,Moderate,Republican,"$50,000-$99,999",College graduate,,No,I like my candidate but with reservations,About right,Too conservative,,,,Protestant,,,Not much,Somewhat support,,Yes,,45-65,30-59,45+,45-59,40-49,45+,18-64,45-65,30-59,45+,45-59,40-49,Republican,Moderate/Liberal,Moderate/Liberal,Moderate,50 to 100 thousand,50k or more,Less than 100k,College graduate,More than High school graduate,Not born again,,,Protestant/Other Non-Catholic Christian,Not much or not at all,Support,Tea Party supporter and not born-again,,,No,All others,No,White Protestant non-evangelical,Working women,,A few times a year,Yes,Government should not favor one set of values over another,,Starting to recover,Strongly approve,,Occasionally,Protestant/Do not attend weekly,Women with children,Approve,Working mom,Working women,State questionnaire,Suburbs,Suburbs,5.0,Midwest,Version 2,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,54016.0
308483.0,Wisconsin,85.0,Call 1,Complete,Election day exit poll,0.84712016582489,Mitt Romney,Female,White,30-39,30-39,Moderate,Something else,"$100,000-$199,999",College graduate,A minor factor,No,,,,Omit,Yes,Has strong moral character,,Satisfied,Omit,,Neutral,Earlier this year,,Married women,30-44,30-59,18-44,30-44,30-39,18-44,18-64,30-44,30-59,17-44,30-44,30-39,Independent/Something else,Moderate/Liberal,Moderate/Liberal,Moderate,100 thousand or more,50k or more,100k or more,College graduate,More than High school graduate,,A factor,Not important,,,Neutral,Neither,Earlier than that,Since January 1st,No,All others,,,,Has strong moral character,,,,Omit,,,Romney,,,,,,,State questionnaire,Suburbs,Suburbs,5.0,Midwest,Version 1,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,54016.0
